gamma,nom,rob,sat,grob,reg,oracle,guarantee_garo,guarantee_sat
0.7862871603031872,0.30586499769232733,7.360794196387133e-9,0.19349545342464158,0.041882391624732396,0.3438696786946518,1.0881430824849991,0.045828661816361964,0.19349545474079022
0.7967709891072298,0.3108444650698532,3.503339396360161e-9,0.1968648443485994,0.042673861592312345,0.3492606556174698,1.0881430823303233,0.045828661816361964,0.1968648456023993
0.8072548179112722,0.31582393227559824,7.436086413292742e-9,0.20023423518716887,0.04346533135247266,0.3546516323413833,1.0881430823842067,0.045828661816361964,0.20023423625544917
0.8177386467153147,0.3208033993911483,7.449881156418314e-9,0.2036036261262324,0.04425680119500619,0.360042609188173,1.088143082355858,0.045828661816361964,0.2036036269907311
0.8282224755193572,0.32578286653978905,7.365434484540856e-9,0.20697301691472525,0.04504827093742092,0.3654335854661772,1.0881430824283498,0.045828661816361964,0.20697301762517256
0.8387063043233997,0.3307323978840093,7.93908250251718e-9,0.21031804209282345,0.045828654407781055,0.37080717024472065,1.0881430824234268,0.045828661816361964,0.21034240833702872
0.8491901331274422,0.333574645113661,7.654909817134126e-9,0.21194790570236144,0.045828655218628445,0.3749565506563439,1.0881430823567064,0.045828661816361964,0.2137117991106824
0.8596739619314847,0.3364168926262934,7.2592274413807445e-9,0.21357777003709955,0.04582865615578746,0.3791059296648369,1.0881430824775122,0.045828661816361964,0.21708118969680984
0.8701577907355272,0.33925914024804915,6.919879336209078e-9,0.21520763456227643,0.045828654691828286,0.38325530890880644,1.0881430825437568,0.045828661816361964,0.22045058033749854
0.8806416195395697,0.3421013878085353,2.16157447496812e-9,0.216837498614461,0.045828654975040406,0.3874045916911837,1.0881430825240372,0.045828661816361964,0.2238199710641513
0.8911254483436122,0.3449436343513923,6.317932177424268e-9,0.21846736205309059,0.04582865538344927,0.3915540675736069,1.0881430824018903,0.045828661816361964,0.22718936189323152
0.9016092771476547,0.347785883297711,6.707849609099981e-9,0.22009722588705616,0.045828654661868695,0.3957034398371577,1.0881430825434075,0.045828661816361964,0.23055875245864754
0.9120931059516972,0.3506281308511019,2.072739313518923e-9,0.22172708945430597,0.04582865497041122,0.39985281903929026,1.0881430825723781,0.045828661816361964,0.2339281431366102
0.9225769347557397,0.3534703777530346,6.848645428547684e-9,0.22335695381499687,0.04582865534419889,0.4040022054638017,1.0881430821817055,0.045828661816361964,0.237297534234216
0.9330607635597822,0.35631262520105556,7.453574202287427e-9,0.22498681786271324,0.04582865511001333,0.4081515844541943,1.0881430824068987,0.045828661816361964,0.24066692471595608
0.9435445923638247,0.3591548724123348,6.514121686507224e-9,0.22661668220161424,0.04582865472720399,0.4123009636135293,1.0881430824744949,0.045828661816361964,0.2440363153552932
0.9540284211678671,0.3619971199152028,6.2267715428276915e-9,0.22824654654766685,0.04582865488170351,0.4164503428431481,1.088143082501701,0.045828661816361964,0.24740570603502016
0.9645122499719097,0.3648393677044417,6.7370329315252775e-9,0.22987641134607917,0.045828655521149564,0.4205997222704825,1.0881430823220408,0.045828661816361964,0.2507750969216137
0.9749960787759522,0.36768161513952546,6.4298675273022354e-9,0.23150627606023177,0.04582865507360889,0.42474909417274587,1.0881430825986167,0.045828661816361964,0.25414448735197104
0.9854799075799947,0.37052386303248386,6.228593862900311e-9,0.23313614095149982,0.04582865628478583,0.4288984745454134,1.0881430824704055,0.045828661816361964,0.2575138781871155
0.9959637363840371,0.37336611043637435,6.030460353301237e-9,0.23476600523404967,0.045828658312516035,0.4330478551693553,1.0881430825302667,0.045828661816361964,0.26088326883418755
1.0064475651880795,0.376208359275362,5.074632047907812e-9,0.2363958694902084,0.045828654784581646,0.437197233613396,1.088143082460643,0.045828661816361964,0.2642526596107444
1.016931393992122,0.37905060678161706,5.625750532090024e-9,0.2380257330456106,0.045828655498738824,0.44134661193405966,1.0881430824930742,0.045828661816361964,0.2676220502852465
1.0274152227961646,0.38189285383255434,4.182094448523799e-9,0.23965559679393267,0.0458286579295768,0.44549599748260915,1.088143082528879,0.045828661816361964,0.270991440956375
1.0378990516002071,0.3847351020037746,4.288765120818994e-9,0.24128546088359504,0.04582865719892171,0.4496453766995925,1.0881430825268608,0.045828661816361964,0.27436083166532643
1.0483828804042497,0.38757734965091295,5.019127113925492e-9,0.2429153253359393,0.045828655332556645,0.4537947559644784,1.0881430824913803,0.045828661816361964,0.2777302224077402
1.0588667092082922,0.39041959724594544,4.781250728669306e-9,0.24454518998655006,0.04582865558418625,0.4579441352233167,1.0881430824796499,0.045828661816361964,0.28109961312640386
1.0693505380123347,0.39326184476210124,4.5309482832323056e-9,0.2461750546422874,0.04582865548923154,0.46209351441251134,1.088143082535894,0.045828661816361964,0.284469003777093
1.0798343668163772,0.39610409233343535,4.355328764305e-9,0.24780491949808803,0.04582865581579165,0.4662428877646825,1.088143082531711,0.045828661816361964,0.28783839448820914
1.0903181956204195,0.39894633988947215,3.989714114638332e-9,0.2494347840423563,0.04582865622537402,0.47039226771167386,1.088143082548287,0.045828661816361964,0.29120778517856644
1.100802024424462,0.40178858746931057,3.6266867287082505e-9,0.2510646483730026,0.04582865558753868,0.47454164702079327,1.0881430825533058,0.045828661816361964,0.2945771758804808
1.1112858532285046,0.4046308350859542,2.75696176998963e-9,0.25269451274530796,0.0458286537161654,0.47869103135117763,1.0881430825362308,0.045828661816361964,0.2979465666044891
1.1217696820325471,0.40747308264862303,2.6011313103424527e-9,0.25432437687427867,0.045828652272338344,0.4828404105566344,1.0881430825805858,0.045828661816361964,0.3013159572670674
1.1322535108365896,0.41031533024449063,2.8608666546858785e-9,0.25595424105840525,0.04582865482322451,0.4869897898113229,1.0881430825683696,0.045828661816361964,0.3046853479862169
1.1427373396406322,0.41315757785292795,3.379641899670105e-9,0.2575841053093708,0.04582865288942983,0.4911391690482674,1.088143082548985,0.045828661816361964,0.3080547387125346
1.1532211684446747,0.41599982539115876,2.188651260226493e-9,0.2592139695232023,0.04582865342792619,0.49528854823668156,1.0881430825830378,0.045828661816361964,0.3114241293854151
1.163704997248717,0.4188420729897677,2.126911091693273e-9,0.260843833801208,0.045828652828648675,0.4994379274646781,1.088143082567498,0.045828661816361964,0.3147935201078881
1.1741888260527595,0.42168432059478644,1.8122547906784803e-9,0.26247369809075916,0.04582865340493836,0.5035873066237548,1.0881430825616152,0.045828661816361964,0.3181629108207042
1.184672654856802,0.42452656820005585,1.5739798353564538e-9,0.2641035623837309,0.04582865369732603,0.5077366855152337,1.088143082564247,0.045828661816361964,0.32153230152500556
1.1951564836608446,0.4273688146031043,1.5062655567277261e-9,0.2657334266543483,0.045828657365239556,0.5118860640788492,1.0881430825851324,0.045828661816361964,0.32490169221105347
1.2056403124648871,0.43021106312304647,1.0595946342562002e-9,0.2673632909449595,0.045828652060678765,0.5160354427383262,1.0881430825883922,0.045828661816361964,0.3282710829147269
1.2161241412689296,0.4330533109388468,1.1229956964342591e-9,0.2689931552706233,0.04582865413007786,0.5201848222212562,1.0881430825623286,0.045828661816361964,0.33164047364772375
1.2266079700729722,0.43589555592938045,7.868983242786953e-9,0.27062301951983203,0.04582865278573767,0.5243342013711765,1.088143082605116,0.045828661816361964,0.3350098643118697
1.2370917988770145,0.4387378040143537,7.428191839409237e-9,0.27225288386426394,0.045828652470944364,0.5284835822913767,1.0881430825716427,0.045828661816361964,0.3383792550522761
1.247575627681057,0.4415800535881076,7.02413061048901e-9,0.27388274814878666,0.045828655320557354,0.5326329612063931,1.0881430825911729,0.045828661816361964,0.34174864573967917
1.2580594564850995,0.4444222975095018,5.659405832858511e-9,0.27551261246884073,0.045828654494071586,0.5367823392494475,1.088143082577863,0.045828661816361964,0.34511803645992223
1.268543285289142,0.44726454723572684,4.745428272556751e-9,0.27714247677876824,0.04582865223611865,0.5409317199845536,1.088143082586288,0.045828661816361964,0.3484874271584307
1.2790271140931846,0.4501067955180562,3.531092529485136e-9,0.27877234108550963,0.04582865620497878,0.5450810990997301,1.088143082595716,0.045828661816361964,0.3518568178559359
1.2895109428972271,0.4529490431657066,2.561308942716778e-9,0.2804022054249622,0.04582865288896398,0.5492304781150312,1.0881430825803027,0.045828661816361964,0.3552262085782824
1.2999947717012696,0.45579128939000957,2.802315268723987e-9,0.28203206974669426,0.045828653359948346,0.5533798573851194,1.0881430825795535,0.045828661816361964,0.35859559928596485
1.310478600505312,0.4586335371268091,2.2501849272771324e-9,0.283661934077001,0.045828654444035166,0.5575292363735032,1.088143082567649,0.045828661816361964,0.3619649900048025
1.3209624293093545,0.4614757871639783,3.949033322570017e-9,0.2852918004853884,0.04582865553070503,0.561678617407763,1.088143080457069,0.045828661816361964,0.3653343828223157
1.331446258113397,0.464318035267431,3.421584349183604e-9,0.28692166496332194,0.04582865651802326,0.5658279964817898,1.0881430802717307,0.045828661816361964,0.36870377371458735
1.3419300869174395,0.46716028059654646,7.426423920264824e-10,0.28855152699489484,0.04582865337129305,0.5699773731069648,1.0881430825331808,0.045828661816361964,0.37207316216007047
1.352413915721482,0.4700025299944215,7.810251778650468e-9,0.29018139310972435,0.045828654550820414,0.5741267538167987,1.0881430807197472,0.045828661816361964,0.37544255468043736
1.3628977445255246,0.47284477774998157,4.5664048098359444e-9,0.2918112575302887,0.04582865972826555,0.5782761327473547,1.0881430806070729,0.045828661816361964,0.37881194550004493
1.3733815733295671,0.475687025374242,4.318741808617688e-9,0.2934411218357742,0.04582865738098785,0.5824255120041866,1.088143080609763,0.045828661816361964,0.38218133620428807
1.3838654021336094,0.47852927295524195,2.905736762315314e-9,0.2950709860435581,0.0458286559066603,0.5865748913833251,1.0881430807092423,0.045828661816361964,0.38555072681174196
1.394349230937652,0.48137152056146304,2.3971535867417515e-9,0.29670085026835347,0.04582865620750587,0.5907242708081715,1.08814308079286,0.045828661816361964,0.38892011743505744
1.4048330597416945,0.4842137680927838,1.943633032297498e-9,0.29833071440828784,0.045828656617853625,0.5948736501555647,1.088143080961213,0.045828661816361964,0.3922895079736378
1.415316888545737,0.4870560157514334,6.6364611583935584e-9,0.2999605786894177,0.04582865493090105,0.5990230296153554,1.088143081010737,0.045828661816361964,0.39565889863104686
1.4258007173497795,0.48989826338042275,4.3205043986915825e-9,0.3015904429400562,0.04582865324319774,0.6031724090339259,1.0881430810882284,0.045828661816361964,0.3990282892604888
1.436284546153822,0.49274051104553185,3.27464433347302e-9,0.30322030724619564,0.04582865525908009,0.6073217884851778,1.088143081110851,0.045828661816361964,0.40239767994479947
1.4467683749578646,0.49558275852001343,2.572137169920552e-9,0.30485017147859295,0.04582865487016097,0.6114711678322002,1.0881430812081916,0.045828661816361964,0.40576707055439215
1.457252203761907,0.4984250059781723,1.9302086595729406e-9,0.30648003580394945,0.045828658340226536,0.615620547236255,1.0881430812142137,0.045828661816361964,0.4091364612553033
1.4677360325659494,0.5012672533729068,1.6064041208352364e-9,0.30810990005142025,0.04582865580368156,0.6197699259996894,1.0881430812953878,0.045828661816361964,0.4125058518810623
1.478219861369992,0.5041095008777781,7.572860560856043e-9,0.3097397643889037,0.04582865477171638,0.6239193055312617,1.0881430812804391,0.045828661816361964,0.4158752426029443
1.4887036901740345,0.506951748341681,5.250787138422197e-9,0.3113696286423415,0.045828653068067826,0.6280686849207089,1.0881430813249153,0.045828661816361964,0.41924463326540135
1.499187518978077,0.5097939957856559,3.201491072246654e-9,0.31299949285245887,0.045828659407378014,0.6322180641592956,1.0881430814061974,0.045828661816361964,0.4226140238910525
1.5096713477821195,0.5126362432453215,2.32374941511182e-9,0.3146293571068324,0.04582865499354649,0.636367442983633,1.088143081431474,0.045828661816361964,0.4259834145727091
1.520155176586162,0.5154784907250767,1.997471077430646e-9,0.31625922134818585,0.045828653218104254,0.6405168179470073,1.0881430814423132,0.045828661816361964,0.42935280526880326
1.5306390053902044,0.5183207381627295,2.1846755515753102e-9,0.31788908559885276,0.04582865336821573,0.6446661980610302,1.088143081460625,0.045828661816361964,0.4327221959574246
1.541122834194247,0.5211629856268498,1.5454590940322532e-9,0.3195189499166493,0.045828654573286665,0.648815578678841,1.0881430814596955,0.045828661816361964,0.43609158666528736
1.5516066629982894,0.5240052330903864,1.3984446933790196e-9,0.3211488142094141,0.04582865277833248,0.65296495570993,1.0881430814671038,0.045828661816361964,0.4394609773648123
1.562090491802332,0.5268474808589902,1.4352359301028628e-9,0.3227786773235086,0.04582865509841283,0.6571143351222093,1.0881430814680195,0.045828661816361964,0.44283036807082987
1.5725743206063745,0.5284894642438447,1.4255931990447834e-9,0.323720261219302,0.045828655121135764,0.6595114520953769,1.0881430814813209,0.045828661816361964,0.4461997587644617
